image_id,image_path,true_class,true_label,true_class_name,hard_competitor,hard_competitor_label,hard_competitor_name,original_true_prob,original_competitor_prob,original_margin,original_prediction,transform,transform_type,transform_params,augmented_true_prob,augmented_competitor_prob,augmented_margin,augmented_prediction,delta_margin,feature_cosine,prediction_consistent,correct_original,correct_augmented
6000,103.Sayornis/Sayornis_0076_98941.jpg,103,102,103.Sayornis,19,18,019.Gray_Catbird,0.62655878,0.088961676,0.5375971,103,rotation,rotation,"{""angle"":-0.843318}",0.52044517,0.12116572,0.39927945,103,-0.13831766,0.98480571,True,True,True
6037,104.American_Pipit/American_Pipit_0074_100154.jpg,104,103,104.American_Pipit,131,130,131.Vesper_Sparrow,0.97828251,0.0054385914,0.97284392,104,rotation,rotation,"{""angle"":-14.833224}",0.70553821,0.039509811,0.6660284,104,-0.30681552,0.94963627,True,True,True
6068,104.American_Pipit/American_Pipit_0095_99959.jpg,104,103,104.American_Pipit,122,121,122.Harris_Sparrow,0.81458044,0.018267671,0.79631277,104,rotation,rotation,"{""angle"":0.992698}",0.77664101,0.025895288,0.75074572,104,-0.045567047,0.98063153,True,True,True
6081,104.American_Pipit/American_Pipit_0062_100000.jpg,104,103,104.American_Pipit,150,149,150.Sage_Thrasher,0.90298033,0.052085761,0.85089457,104,rotation,rotation,"{""angle"":-4.586376}",0.77642167,0.072123997,0.70429767,104,-0.1465969,0.96457572,True,True,True
6111,105.Whip_poor_Will/Whip_Poor_Will_0006_22800.jpg,105,104,105.Whip_poor_Will,92,91,092.Nighthawk,0.021055024,0.86324131,-0.84218629,92,rotation,rotation,"{""angle"":14.117454}",0.064396955,0.18363093,-0.11923397,92,0.72295232,0.87176105,True,False,False
6135,105.Whip_poor_Will/Whip_Poor_Will_0044_796407.jpg,105,104,105.Whip_poor_Will,22,21,022.Chuck_will_Widow,0.6957919,0.26810911,0.42768279,105,rotation,rotation,"{""angle"":5.200094}",0.25613281,0.23357515,0.022557661,105,-0.40512513,0.92892289,True,True,True
6137,105.Whip_poor_Will/Whip_Poor_Will_0003_796409.jpg,105,104,105.Whip_poor_Will,22,21,022.Chuck_will_Widow,0.90233839,0.08155556,0.82078283,105,rotation,rotation,"{""angle"":-7.557303}",0.56429237,0.38241184,0.18188053,105,-0.63890229,0.96251924,True,True,True
6151,106.Horned_Puffin/Horned_Puffin_0029_100888.jpg,106,105,106.Horned_Puffin,89,88,089.Hooded_Merganser,0.8379724,0.098497406,0.739475,106,rotation,rotation,"{""angle"":5.047163}",0.89644712,0.043011211,0.85343591,106,0.11396091,0.96516269,True,True,True
6166,106.Horned_Puffin/Horned_Puffin_0082_100876.jpg,106,105,106.Horned_Puffin,89,88,089.Hooded_Merganser,0.8133232,0.052362561,0.76096064,106,rotation,rotation,"{""angle"":-12.371478}",0.9659664,0.0061064372,0.95985997,106,0.19889933,0.92897808,True,True,True
6182,106.Horned_Puffin/Horned_Puffin_0067_100737.jpg,106,105,106.Horned_Puffin,84,83,084.Red_legged_Kittiwake,0.99548078,0.0028571624,0.99262361,106,rotation,rotation,"{""angle"":-9.185592}",0.99220097,0.0028230043,0.98937797,106,-0.0032456471,0.98150326,True,True,True
6208,107.Common_Raven/Common_Raven_0010_101390.jpg,107,106,107.Common_Raven,30,29,030.Fish_Crow,0.087404542,0.62504184,-0.5376373,30,rotation,rotation,"{""angle"":-12.22189}",0.016387349,0.88862437,-0.87223702,30,-0.33459972,0.94654145,True,False,False
6240,107.Common_Raven/Common_Raven_0079_101100.jpg,107,106,107.Common_Raven,30,29,030.Fish_Crow,0.023060827,0.88725752,-0.86419669,30,rotation,rotation,"{""angle"":9.468617}",0.0076084076,0.95538914,-0.94778073,30,-0.083584045,0.96641708,True,False,False
6248,107.Common_Raven/Common_Raven_0068_101216.jpg,107,106,107.Common_Raven,108,107,108.White_necked_Raven,0.79024237,0.12223334,0.66800904,107,rotation,rotation,"{""angle"":-9.081087}",0.76109147,0.076495908,0.68459556,107,0.016586527,0.94742633,True,True,True
6277,108.White_necked_Raven/White_Necked_Raven_0018_102746.jpg,108,107,108.White_necked_Raven,107,106,107.Common_Raven,0.16868117,0.79051781,-0.62183663,107,rotation,rotation,"{""angle"":6.577819}",0.15711023,0.70600253,-0.5488923,107,0.072944328,0.96780104,True,False,False
6283,108.White_necked_Raven/White_Necked_Raven_0025_797346.jpg,108,107,108.White_necked_Raven,106,105,106.Horned_Puffin,0.96350259,0.0071789562,0.95632363,108,rotation,rotation,"{""angle"":9.412112}",0.39054081,0.014734183,0.37580663,108,-0.580517,0.91083317,True,True,True
6291,108.White_necked_Raven/White_Necked_Raven_0042_797356.jpg,108,107,108.White_necked_Raven,107,106,107.Common_Raven,0.81906092,0.1316662,0.68739472,108,rotation,rotation,"{""angle"":-7.691748}",0.80606711,0.10480767,0.70125943,108,0.013864711,0.97127283,True,True,True
6326,109.American_Redstart/American_Redstart_0111_102945.jpg,109,108,109.American_Redstart,21,20,021.Eastern_Towhee,0.99976617,0.00010689683,0.99965927,109,rotation,rotation,"{""angle"":7.030854}",0.99990785,3.0500234e-05,0.99987735,109,0.00021807683,0.98925011,True,True,True
6330,109.American_Redstart/American_Redstart_0128_102983.jpg,109,108,109.American_Redstart,21,20,021.Eastern_Towhee,0.88213676,0.014855877,0.86728088,109,rotation,rotation,"{""angle"":6.669315}",0.85331017,0.014545129,0.83876504,109,-0.028515846,0.97519469,True,True,True
6381,109.American_Redstart/American_Redstart_0031_102890.jpg,109,108,109.American_Redstart,166,165,166.Golden_winged_Warbler,0.98716742,0.0044595823,0.98270784,109,rotation,rotation,"{""angle"":-2.668414}",0.97862875,0.0046269596,0.9740018,109,-0.0087060407,0.98360457,True,True,True
6388,110.Geococcyx/Geococcyx_0107_104534.jpg,110,109,110.Geococcyx,65,64,065.Slaty_backed_Gull,0.98651332,0.0017405961,0.98477272,110,rotation,rotation,"{""angle"":-9.451384}",0.87811232,0.003228242,0.87488407,110,-0.10988865,0.94004694,True,True,True
6394,110.Geococcyx/Geococcyx_0091_104301.jpg,110,109,110.Geococcyx,150,149,150.Sage_Thrasher,0.98933637,0.0016269785,0.98770939,110,rotation,rotation,"{""angle"":4.544623}",0.98638582,0.0016541918,0.98473163,110,-0.0029777624,0.97663144,True,True,True
6416,110.Geococcyx/Geococcyx_0106_104216.jpg,110,109,110.Geococcyx,194,193,194.Cactus_Wren,0.99907434,0.00045366952,0.99862067,110,rotation,rotation,"{""angle"":5.579203}",0.99772483,0.0012035553,0.99652128,110,-0.0020993945,0.98053566,True,True,True
6465,111.Loggerhead_Shrike/Loggerhead_Shrike_0119_105138.jpg,111,110,111.Loggerhead_Shrike,112,111,112.Great_Grey_Shrike,0.27592519,0.34566057,-0.069735378,112,rotation,rotation,"{""angle"":6.177638}",0.060737502,0.19538283,-0.13464533,78,-0.064909954,0.96277771,False,False,False
6478,111.Loggerhead_Shrike/Loggerhead_Shrike_0128_105238.jpg,111,110,111.Loggerhead_Shrike,78,77,078.Gray_Kingbird,0.058104236,0.85675865,-0.79865442,78,rotation,rotation,"{""angle"":-6.332662}",0.13560937,0.52898365,-0.39337428,78,0.40528014,0.96189127,True,False,False
6481,111.Loggerhead_Shrike/Loggerhead_Shrike_0018_26407.jpg,111,110,111.Loggerhead_Shrike,112,111,112.Great_Grey_Shrike,0.9452576,0.027723471,0.91753413,111,rotation,rotation,"{""angle"":1.287645}",0.82961756,0.018526718,0.81109084,111,-0.10644329,0.97739907,True,True,True
6513,112.Great_Grey_Shrike/Great_Grey_Shrike_0032_797021.jpg,112,111,112.Great_Grey_Shrike,111,110,111.Loggerhead_Shrike,0.90714204,0.088630177,0.81851187,112,rotation,rotation,"{""angle"":2.637367}",0.95301753,0.041022796,0.91199474,112,0.093482871,0.97961047,True,True,True
6529,112.Great_Grey_Shrike/Great_Grey_Shrike_0089_797036.jpg,112,111,112.Great_Grey_Shrike,91,90,091.Mockingbird,0.091250226,0.46744949,-0.37619926,91,rotation,rotation,"{""angle"":-13.903082}",0.0093023935,0.098083384,-0.088780991,115,0.28741827,0.9268689,False,False,False
6533,112.Great_Grey_Shrike/Great_Grey_Shrike_0063_797042.jpg,112,111,112.Great_Grey_Shrike,93,92,093.Clark_Nutcracker,0.80897677,0.14256664,0.66641013,112,rotation,rotation,"{""angle"":7.875577}",0.82905072,0.13991186,0.68913886,112,0.022728726,0.97794403,True,True,True
6566,113.Baird_Sparrow/Baird_Sparrow_0008_106929.jpg,113,112,113.Baird_Sparrow,123,122,123.Henslow_Sparrow,0.025217779,0.36185914,-0.33664136,123,rotation,rotation,"{""angle"":-7.967071}",0.038903225,0.26236242,-0.2234592,163,0.11318217,0.9697369,False,False,False
6587,113.Baird_Sparrow/Baird_Sparrow_0045_794571.jpg,113,112,113.Baird_Sparrow,115,114,115.Brewer_Sparrow,0.97833395,0.014071452,0.9642625,113,rotation,rotation,"{""angle"":5.522332}",0.97624356,0.014680127,0.96156343,113,-0.0026990697,0.98110536,True,True,True
6612,113.Baird_Sparrow/Baird_Sparrow_0049_787324.jpg,113,112,113.Baird_Sparrow,115,114,115.Brewer_Sparrow,0.99029845,0.0035928022,0.98670565,113,rotation,rotation,"{""angle"":10.671567}",0.86052299,0.11415848,0.7463645,113,-0.24034114,0.93071838,True,True,True
6623,114.Black_throated_Sparrow/Black_Throated_Sparrow_0033_107042.jpg,114,113,114.Black_throated_Sparrow,85,84,085.Horned_Lark,0.99858874,0.00090392248,0.99768482,114,rotation,rotation,"{""angle"":5.838589}",0.99937755,0.00020384401,0.9991737,114,0.0014888863,0.97675178,True,True,True
6638,114.Black_throated_Sparrow/Black_Throated_Sparrow_0011_107115.jpg,114,113,114.Black_throated_Sparrow,135,134,135.Bank_Swallow,0.9551385,0.013234904,0.9419036,114,rotation,rotation,"{""angle"":4.040347}",0.95293081,0.0053954106,0.9475354,114,0.005631797,0.98042499,True,True,True
6663,114.Black_throated_Sparrow/Black_Throated_Sparrow_0066_106974.jpg,114,113,114.Black_throated_Sparrow,85,84,085.Horned_Lark,0.98033589,0.013853162,0.96648273,114,rotation,rotation,"{""angle"":-0.863333}",0.98686022,0.0085067796,0.97835344,114,0.011870706,0.99059589,True,True,True
6675,115.Brewer_Sparrow/Brewer_Sparrow_0046_796696.jpg,115,114,115.Brewer_Sparrow,117,116,117.Clay_colored_Sparrow,0.38660082,0.57521611,-0.18861529,117,rotation,rotation,"{""angle"":-0.365811}",0.43699795,0.54417205,-0.1071741,117,0.081441194,0.98935611,True,False,False
6685,115.Brewer_Sparrow/Brewer_Sparrow_0069_796709.jpg,115,114,115.Brewer_Sparrow,131,130,131.Vesper_Sparrow,0.0059715775,0.78545499,-0.77948341,131,rotation,rotation,"{""angle"":10.203433}",0.031723943,0.14822437,-0.11650043,117,0.66298298,0.87165901,False,False,False
6726,115.Brewer_Sparrow/Brewer_Sparrow_0023_107489.jpg,115,114,115.Brewer_Sparrow,121,120,121.Grasshopper_Sparrow,0.31573203,0.43747142,-0.12173939,121,rotation,rotation,"{""angle"":-4.942738}",0.90558833,0.031690583,0.87389775,115,0.99563713,0.90154042,False,False,True
6757,116.Chipping_Sparrow/Chipping_Sparrow_0079_110449.jpg,116,115,116.Chipping_Sparrow,119,118,119.Field_Sparrow,0.45621005,0.31557268,0.14063737,116,rotation,rotation,"{""angle"":-8.01915}",0.055314381,0.67177051,-0.61645613,119,-0.7570935,0.95012954,False,True,False
6768,116.Chipping_Sparrow/Chipping_Sparrow_0037_109851.jpg,116,115,116.Chipping_Sparrow,130,129,130.Tree_Sparrow,0.79603064,0.1786734,0.61735724,116,rotation,rotation,"{""angle"":2.561204}",0.6428858,0.16509068,0.47779512,116,-0.13956212,0.97478377,True,True,True
6776,116.Chipping_Sparrow/Chipping_Sparrow_0010_109760.jpg,116,115,116.Chipping_Sparrow,174,173,174.Palm_Warbler,0.010260709,0.44575542,-0.43549471,174,rotation,rotation,"{""angle"":-9.110071}",0.016629055,0.14040621,-0.12377715,119,0.31171756,0.93688819,False,False,False
6794,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0002_110606.jpg,117,116,117.Clay_colored_Sparrow,119,118,119.Field_Sparrow,0.72626656,0.075306796,0.65095977,117,rotation,rotation,"{""angle"":-10.606434}",0.78835922,0.064963125,0.7233961,117,0.072436333,0.95745076,True,True,True
6810,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0064_110664.jpg,117,116,117.Clay_colored_Sparrow,115,114,115.Brewer_Sparrow,0.78727978,0.17243202,0.61484776,117,rotation,rotation,"{""angle"":-1.412195}",0.45490316,0.3853679,0.069535255,117,-0.54531251,0.97388962,True,True,True
6845,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0066_110819.jpg,117,116,117.Clay_colored_Sparrow,116,115,116.Chipping_Sparrow,0.16092002,0.63190925,-0.47098923,116,rotation,rotation,"{""angle"":-4.641525}",0.17170286,0.46249482,-0.29079196,116,0.18019727,0.96259443,True,False,False
6861,118.House_Sparrow/House_Sparrow_0006_111034.jpg,118,117,118.House_Sparrow,130,129,130.Tree_Sparrow,0.033071723,0.93995345,-0.90688172,130,rotation,rotation,"{""angle"":-14.68755}",0.045373108,0.88019657,-0.83482346,130,0.07205826,0.9647392,True,False,False
6880,118.House_Sparrow/House_Sparrow_0055_111393.jpg,118,117,118.House_Sparrow,193,192,193.Bewick_Wren,0.038549554,0.68024802,-0.64169847,193,rotation,rotation,"{""angle"":9.194747}",0.020669535,0.76355404,-0.7428845,193,-0.10118603,0.95259319,True,False,False
6891,118.House_Sparrow/House_Sparrow_0093_110990.jpg,118,117,118.House_Sparrow,76,75,076.Dark_eyed_Junco,0.27497321,0.24268338,0.032289833,118,rotation,rotation,"{""angle"":-14.124942}",0.10012119,0.0054449402,0.094676252,119,0.06238642,0.89009175,False,True,False
6935,119.Field_Sparrow/Field_Sparrow_0102_113595.jpg,119,118,119.Field_Sparrow,118,117,118.House_Sparrow,0.054005831,0.22302388,-0.16901805,118,rotation,rotation,"{""angle"":12.315759}",0.054666601,0.18638675,-0.13172015,115,0.037297897,0.93679813,False,False,False
6956,119.Field_Sparrow/Field_Sparrow_0013_113599.jpg,119,118,119.Field_Sparrow,117,116,117.Clay_colored_Sparrow,0.99936551,0.00022768596,0.99913782,119,rotation,rotation,"{""angle"":4.61046}",0.99937695,0.00012219272,0.99925476,119,0.00011693733,0.98735305,True,True,True
6959,119.Field_Sparrow/Field_Sparrow_0027_113353.jpg,119,118,119.Field_Sparrow,117,116,117.Clay_colored_Sparrow,0.8715083,0.052652437,0.81885586,119,rotation,rotation,"{""angle"":5.080577}",0.90375239,0.032992158,0.87076023,119,0.051904365,0.98026658,True,True,True
6988,120.Fox_Sparrow/Fox_Sparrow_0116_115311.jpg,120,119,120.Fox_Sparrow,125,124,125.Lincoln_Sparrow,0.98963684,0.0019345045,0.98770233,120,rotation,rotation,"{""angle"":-8.45198}",0.99704319,0.00011681275,0.99692638,120,0.0092240457,0.96122473,True,True,True
7001,120.Fox_Sparrow/Fox_Sparrow_0113_114389.jpg,120,119,120.Fox_Sparrow,34,33,034.Gray_crowned_Rosy_Finch,0.9938007,0.0017628578,0.99203784,120,rotation,rotation,"{""angle"":10.771701}",0.99197125,0.00047758571,0.99149367,120,-0.00054417329,0.96137394,True,True,True
7022,120.Fox_Sparrow/Fox_Sparrow_0036_115581.jpg,120,119,120.Fox_Sparrow,34,33,034.Gray_crowned_Rosy_Finch,0.14157866,0.36531413,-0.22373547,34,rotation,rotation,"{""angle"":12.386214}",0.04290121,0.13540481,-0.0925036,11,0.13123187,0.91348264,False,False,False
7074,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0110_115644.jpg,121,120,121.Grasshopper_Sparrow,128,127,128.Seaside_Sparrow,0.57493991,0.051182244,0.52375766,121,rotation,rotation,"{""angle"":-2.212399}",0.85762292,0.0037584526,0.85386447,121,0.33010681,0.95889739,True,True,True
7079,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0115_115914.jpg,121,120,121.Grasshopper_Sparrow,117,116,117.Clay_colored_Sparrow,0.035177547,0.39277107,-0.35759352,117,rotation,rotation,"{""angle"":-8.021096}",0.005724607,0.088176318,-0.08245171,31,0.27514181,0.94302524,False,False,False
7080,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0026_115915.jpg,121,120,121.Grasshopper_Sparrow,133,132,133.White_throated_Sparrow,0.99170649,0.0028396787,0.98886681,121,rotation,rotation,"{""angle"":13.100198}",0.9306227,0.0075668218,0.92305588,121,-0.065810937,0.94686822,True,True,True
7106,122.Harris_Sparrow/Harris_Sparrow_0074_116539.jpg,122,121,122.Harris_Sparrow,76,75,076.Dark_eyed_Junco,0.83483648,0.07317099,0.76166549,122,rotation,rotation,"{""angle"":-3.74129}",0.53783268,0.32604134,0.21179134,122,-0.54987416,0.96360518,True,True,True
7111,122.Harris_Sparrow/Harris_Sparrow_0081_116574.jpg,122,121,122.Harris_Sparrow,120,119,120.Fox_Sparrow,0.98306078,0.0048590763,0.9782017,122,rotation,rotation,"{""angle"":-14.485897}",0.86185986,0.023397649,0.83846221,122,-0.13973949,0.92511318,True,True,True
7141,122.Harris_Sparrow/Harris_Sparrow_0039_116409.jpg,122,121,122.Harris_Sparrow,99,98,099.Ovenbird,0.10191512,0.1202642,-0.018349081,99,rotation,rotation,"{""angle"":-3.429972}",0.38594943,0.08783748,0.29811195,122,0.31646103,0.94107876,False,False,True
7152,123.Henslow_Sparrow/Henslow_Sparrow_0081_116755.jpg,123,122,123.Henslow_Sparrow,121,120,121.Grasshopper_Sparrow,0.11644514,0.19209307,-0.075647935,121,rotation,rotation,"{""angle"":0.87158}",0.33752263,0.19616529,0.14135733,123,0.21700527,0.96689993,False,False,True
7197,123.Henslow_Sparrow/Henslow_Sparrow_0098_796601.jpg,123,122,123.Henslow_Sparrow,124,123,124.Le_Conte_Sparrow,0.97364849,0.010664375,0.96298411,123,rotation,rotation,"{""angle"":-14.781661}",0.82887655,0.043029219,0.78584734,123,-0.17713678,0.94878676,True,True,True
7200,123.Henslow_Sparrow/Henslow_Sparrow_0006_796607.jpg,123,122,123.Henslow_Sparrow,124,123,124.Le_Conte_Sparrow,0.99951565,0.00035818818,0.99915746,123,rotation,rotation,"{""angle"":-4.353912}",0.99809664,0.0013831578,0.99671349,123,-0.0024439774,0.98706539,True,True,True
7243,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0078_117052.jpg,124,123,124.Le_Conte_Sparrow,123,122,123.Henslow_Sparrow,0.93146437,0.029439146,0.90202523,124,rotation,rotation,"{""angle"":-11.10264}",0.92609894,0.030270748,0.89582819,124,-0.0061970335,0.97684811,True,True,True
7254,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0016_795223.jpg,124,123,124.Le_Conte_Sparrow,113,112,113.Baird_Sparrow,0.98474032,0.0024556697,0.98228465,124,rotation,rotation,"{""angle"":-7.788469}",0.99067456,0.00049106707,0.99018349,124,0.0078988411,0.97243481,True,True,True
7265,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0067_117146.jpg,124,123,124.Le_Conte_Sparrow,126,125,126.Nelson_Sharp_tailed_Sparrow,0.91636944,0.048330322,0.86803912,124,rotation,rotation,"{""angle"":4.934949}",0.91039538,0.080936916,0.82945847,124,-0.038580649,0.97605567,True,True,True
7272,125.Lincoln_Sparrow/Lincoln_Sparrow_0110_117264.jpg,125,124,125.Lincoln_Sparrow,131,130,131.Vesper_Sparrow,0.99080712,0.0029256684,0.98788145,125,rotation,rotation,"{""angle"":8.820121}",0.99090236,0.001463979,0.98943839,125,0.0015569376,0.96639506,True,True,True
7287,125.Lincoln_Sparrow/Lincoln_Sparrow_0070_117342.jpg,125,124,125.Lincoln_Sparrow,131,130,131.Vesper_Sparrow,0.030952705,0.72110242,-0.69014971,131,rotation,rotation,"{""angle"":9.795789}",0.12885046,0.48408827,-0.35523781,131,0.3349119,0.92633094,True,False,False
7290,125.Lincoln_Sparrow/Lincoln_Sparrow_0014_117883.jpg,125,124,125.Lincoln_Sparrow,131,130,131.Vesper_Sparrow,0.95248705,0.02024346,0.93224359,125,rotation,rotation,"{""angle"":-12.509004}",0.99174094,0.003572721,0.98816822,125,0.05592463,0.95627058,True,True,True
7367,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0074_796901.jpg,126,125,126.Nelson_Sharp_tailed_Sparrow,128,127,128.Seaside_Sparrow,0.029768074,0.94008493,-0.91031686,128,rotation,rotation,"{""angle"":-0.534034}",0.072128236,0.80309725,-0.73096901,128,0.17934785,0.98655099,True,False,False
7375,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0017_796910.jpg,126,125,126.Nelson_Sharp_tailed_Sparrow,124,123,124.Le_Conte_Sparrow,0.61091262,0.27299044,0.33792219,126,rotation,rotation,"{""angle"":3.567374}",0.35621926,0.52462214,-0.16840288,124,-0.50632507,0.98225129,False,True,False
7382,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0015_796922.jpg,126,125,126.Nelson_Sharp_tailed_Sparrow,124,123,124.Le_Conte_Sparrow,0.21812029,0.64408636,-0.42596607,124,rotation,rotation,"{""angle"":-5.895056}",0.42022321,0.47314551,-0.052922308,124,0.37304376,0.95983584,True,False,False
7407,127.Savannah_Sparrow/Savannah_Sparrow_0008_118929.jpg,127,126,127.Savannah_Sparrow,123,122,123.Henslow_Sparrow,0.033354197,0.38296691,-0.34961271,123,rotation,rotation,"{""angle"":-12.382232}",0.29138148,0.02476377,0.26661771,129,0.61623042,0.88363441,False,False,False
7417,127.Savannah_Sparrow/Savannah_Sparrow_0054_120057.jpg,127,126,127.Savannah_Sparrow,129,128,129.Song_Sparrow,0.0020407226,0.88387191,-0.88183119,129,rotation,rotation,"{""angle"":-11.314415}",0.00079240312,0.80309027,-0.80229787,129,0.079533319,0.9440752,True,False,False
7430,127.Savannah_Sparrow/Savannah_Sparrow_0118_118603.jpg,127,126,127.Savannah_Sparrow,128,127,128.Seaside_Sparrow,0.7214852,0.1230987,0.5983865,127,rotation,rotation,"{""angle"":10.661615}",0.86062384,0.038218807,0.82240503,127,0.22401853,0.96003385,True,True,True
7464,128.Seaside_Sparrow/Seaside_Sparrow_0051_796522.jpg,128,127,128.Seaside_Sparrow,133,132,133.White_throated_Sparrow,0.99921167,0.000174302,0.99903737,128,rotation,rotation,"{""angle"":7.038211}",0.99556965,0.00050665403,0.99506299,128,-0.0039743746,0.97435959,True,True,True
7469,128.Seaside_Sparrow/Seaside_Sparrow_0039_796530.jpg,128,127,128.Seaside_Sparrow,104,103,104.American_Pipit,0.0063202851,0.51348311,-0.50716282,104,rotation,rotation,"{""angle"":-14.073563}",0.0058147032,0.01368352,-0.0078688171,120,0.499294,0.89341047,False,False,False
7482,128.Seaside_Sparrow/Seaside_Sparrow_0001_120720.jpg,128,127,128.Seaside_Sparrow,126,125,126.Nelson_Sharp_tailed_Sparrow,0.98458427,0.0032405297,0.98134374,128,rotation,rotation,"{""angle"":9.156972}",0.96284908,0.0078243166,0.95502476,128,-0.026318978,0.95972255,True,True,True
7544,129.Song_Sparrow/Song_Sparrow_0007_121133.jpg,129,128,129.Song_Sparrow,125,124,125.Lincoln_Sparrow,0.38843936,0.58194238,-0.19350302,125,rotation,rotation,"{""angle"":-11.949574}",0.93593222,0.035182714,0.9007495,129,1.0942525,0.94614982,False,False,True
7555,129.Song_Sparrow/Song_Sparrow_0121_121203.jpg,129,128,129.Song_Sparrow,195,194,195.Carolina_Wren,0.1833673,0.38250256,-0.19913526,195,rotation,rotation,"{""angle"":11.966102}",0.094534948,0.33574295,-0.241208,195,-0.042072743,0.95505414,True,False,False
7561,129.Song_Sparrow/Song_Sparrow_0135_121261.jpg,129,128,129.Song_Sparrow,131,130,131.Vesper_Sparrow,0.93848944,0.024133435,0.914356,129,rotation,rotation,"{""angle"":0.751179}",0.95359063,0.022155374,0.93143526,129,0.017079255,0.99038103,True,True,True
7585,130.Tree_Sparrow/Tree_Sparrow_0041_123497.jpg,130,129,130.Tree_Sparrow,119,118,119.Field_Sparrow,0.015643938,0.37343156,-0.35778763,119,rotation,rotation,"{""angle"":-10.755425}",0.014188468,0.33556956,-0.32138109,119,0.036406534,0.95205133,True,False,False
7598,130.Tree_Sparrow/Tree_Sparrow_0039_124140.jpg,130,129,130.Tree_Sparrow,133,132,133.White_throated_Sparrow,0.53128296,0.34407726,0.1872057,130,rotation,rotation,"{""angle"":-2.282451}",0.65617907,0.11250094,0.54367813,130,0.35647243,0.9679205,True,True,True
7616,130.Tree_Sparrow/Tree_Sparrow_0046_125344.jpg,130,129,130.Tree_Sparrow,115,114,115.Brewer_Sparrow,0.048133027,0.1389775,-0.090844471,115,rotation,rotation,"{""angle"":0.954478}",0.092949733,0.07270357,0.020246163,130,0.11109063,0.98253484,False,False,True
7633,131.Vesper_Sparrow/Vesper_Sparrow_0087_125712.jpg,131,130,131.Vesper_Sparrow,113,112,113.Baird_Sparrow,0.65857154,0.10445265,0.55411889,131,rotation,rotation,"{""angle"":8.957027}",0.69599801,0.21916814,0.47682987,131,-0.077289015,0.96029171,True,True,True
7653,131.Vesper_Sparrow/Vesper_Sparrow_0070_125555.jpg,131,130,131.Vesper_Sparrow,150,149,150.Sage_Thrasher,0.98697621,0.0043697963,0.98260641,131,rotation,rotation,"{""angle"":-12.769417}",0.92241329,0.0061868303,0.91622646,131,-0.066379951,0.88697209,True,True,True
7676,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,131,130,131.Vesper_Sparrow,120,119,120.Fox_Sparrow,0.77076709,0.050049387,0.72071771,131,rotation,rotation,"{""angle"":-7.955895}",0.014358284,0.032028388,-0.017670104,119,-0.73838781,0.8840048,False,True,False
7688,132.White_crowned_Sparrow/White_Crowned_Sparrow_0087_128008.jpg,132,131,132.White_crowned_Sparrow,159,158,159.Black_and_white_Warbler,0.27447179,0.097671427,0.17680036,132,rotation,rotation,"{""angle"":-0.160633}",0.32394549,0.068954639,0.25499085,132,0.078190491,0.99809904,True,True,True
7704,132.White_crowned_Sparrow/White_Crowned_Sparrow_0021_127092.jpg,132,131,132.White_crowned_Sparrow,119,118,119.Field_Sparrow,0.0021295834,0.84390408,-0.84177449,119,rotation,rotation,"{""angle"":8.766807}",0.00027418853,0.76510483,-0.76483064,119,0.076943853,0.9350473,True,False,False
7740,132.White_crowned_Sparrow/White_Crowned_Sparrow_0057_127927.jpg,132,131,132.White_crowned_Sparrow,133,132,133.White_throated_Sparrow,0.98234749,0.0094469003,0.97290059,132,rotation,rotation,"{""angle"":-11.232876}",0.98853314,0.0059512812,0.98258186,132,0.00968127,0.96544881,True,True,True
7761,133.White_throated_Sparrow/White_Throated_Sparrow_0015_129138.jpg,133,132,133.White_throated_Sparrow,132,131,132.White_crowned_Sparrow,0.98785156,0.0043989038,0.98345266,133,rotation,rotation,"{""angle"":9.685247}",0.99827194,0.0005947235,0.99767722,133,0.014224562,0.97026231,True,True,True
7766,133.White_throated_Sparrow/White_Throated_Sparrow_0108_129184.jpg,133,132,133.White_throated_Sparrow,118,117,118.House_Sparrow,0.23100884,0.39370444,-0.1626956,118,rotation,rotation,"{""angle"":-5.167259}",0.32403487,0.35234207,-0.028307199,118,0.1343884,0.96791605,True,False,False
7770,133.White_throated_Sparrow/White_Throated_Sparrow_0124_128801.jpg,133,132,133.White_throated_Sparrow,121,120,121.Grasshopper_Sparrow,0.14319858,0.27452046,-0.13132188,121,rotation,rotation,"{""angle"":-11.09905}",0.0024831968,0.009478447,-0.0069952502,117,0.12432663,0.89317538,False,False,False
